round,train_loss,centralized_hit@10,centralized_loss,centralized_mr,centralized_mrr
0,,0.02606320141760189,1.9722298970772547,46481.54747489663,0.026555679731608692
1,7.550045074272155,0.1094211458948612,0.5280034823009557,20316.616878322504,0.0838129000712948
2,5.018516710662841,0.18561724748966332,0.39464610043900433,14058.907855877142,0.13687080661622997
3,3.6304727568626403,0.1984642646190195,0.3202325847987335,10494.614146485528,0.11328911391519117
4,2.6107308965682985,0.1920407560543414,0.27910612211823005,8063.8123892498525,0.10867705645175954
5,2.007815110874176,0.2254873006497342,0.31573354246781565,7408.20931777909,0.13000506585446361
6,1.4830934159755707,0.21788245717660956,0.31827517831822116,5769.892793857059,0.12945845293046274
7,1.1126107960224152,0.288171884229179,0.2839297136253687,4943.933992911991,0.14883936741375486
8,1.0006647900104522,0.3292971057294743,0.2887117911904036,4286.211754282339,0.17483431454679893
9,0.8885721074104309,0.3063349084465446,0.29795983510251073,4563.439013585352,0.17502345175695322
10,0.7661607001215219,0.3583136444181926,0.26029158395366825,3437.71803012404,0.20559013822342528
11,0.7279774069070816,0.35853514471352627,0.2668320353804288,3445.0132161842885,0.18337402356383548
12,0.6861620411872864,0.3820880094506793,0.2651444339259644,2877.670850561134,0.20050021287303615
13,0.5987356984317302,0.33616361488481983,0.286707825634977,3403.8476077968103,0.18426391562933891
14,0.5646400858700276,0.38024217365623153,0.2762948109435849,3020.3498966331954,0.19971848826471678
15,0.5253777831077576,0.3743354991139988,0.2702300563442357,3029.646559362079,0.2247851499810829
16,0.5197196848511696,0.3857796810395747,0.26747927700266727,2077.138880685174,0.22210082536330114
17,0.5048833116948604,0.3889545186060248,0.28213566693798225,2384.882309509746,0.22016874539597664
18,0.5157415933966637,0.37367099822799765,0.27150403706420406,2053.530197873597,0.20914121224365392
19,0.43792214258909223,0.4194477259303012,0.25502251395296777,2239.982796810396,0.24083535681418589
20,0.44997023861408236,0.3673951565268754,0.262997585995482,2036.7780567040757,0.20438100796794584
21,0.47192822996973993,0.35329297105729474,0.2916278879580633,1910.1533520378027,0.22113756279865832
22,0.44837231934070587,0.41568222090962786,0.2651379895876872,1871.3099527466036,0.24289967645402608
23,0.4325477831453085,0.3903573538098051,0.2541625679013026,1897.2176609568812,0.21646500832150378
24,0.44548489942550656,0.3535883047844064,0.2554667608392082,2115.0541199054933,0.20781120579211126
25,0.42462441490590574,0.38924985233313647,0.24364593784936467,1997.7409184878913,0.22954684716767587
26,0.4141650211125612,0.35919964559952744,0.2599198114837778,1766.964412285883,0.2063389382968359
27,0.41526817325651644,0.38762551683402247,0.25442840932315475,1738.3419964559953,0.21565833503696719
28,0.40330133355259895,0.38282634376845837,0.2707318738205321,1684.7856615475487,0.20391964725766604
29,0.39460017554312943,0.37455699940933257,0.262500386761641,1450.253691671589,0.21176904022450888
30,0.38617574941515925,0.3785440047253396,0.27068754856923843,1575.3795038393384,0.20530375229228248
