round,train_loss,centralized_hit@10,centralized_loss,centralized_mr,centralized_mrr
0,,0.011739515652687537,1.9455444955231578,49751.72858830479,0.012165789433335763
1,2.6039100616242137,0.49505316007088007,0.011723180652235866,616.7355286473716,0.31174604079078044
2,1.078831459331211,0.517793857058476,0.012240949858365014,299.52067336089783,0.3344569168573394
3,0.9578736690790488,0.5449645599527466,0.018829012126912986,240.18207324276432,0.3436504163517135
4,0.8971054964593999,0.5507974010632014,0.02828545817146458,218.43421441228588,0.3450262676270533
5,0.8551004261769194,0.5501329001772003,0.03433934936061209,309.8772888363851,0.33824362771468947
6,0.8314867581407509,0.503248670998228,0.03732880546296303,222.42439456585942,0.3310267830323633
7,0.8047362234933181,0.558402244536326,0.02847368049450546,200.90482870643828,0.336064167120311
8,0.7988608797013574,0.5424542232722976,0.043093411603898124,246.2960720614294,0.34315635449484355
9,0.7799554979855459,0.5499113998818665,0.059164642665186354,300.1368133490845,0.34515967140101544
10,0.780023005602014,0.5261370348493798,0.05314558613751904,216.67085056113407,0.33742724389934237
11,0.7660890829092227,0.5499113998818665,0.03646511408547777,234.9164205552274,0.34801883017327234
12,0.7551584876896913,0.543044890726521,0.052737685632403136,244.34709096278795,0.3463397627608305
13,0.7501030715879393,0.5298287064382753,0.06018659116178403,214.04858239810986,0.3278256136283027
14,0.7450199541433367,0.5349970466627288,0.06512646470295885,291.5878617838157,0.3337082734182414
15,0.7321833117583396,0.5432663910218547,0.0601055652671999,199.01469285292382,0.34069550397593695
16,0.7319906797296363,0.519492025989368,0.059776379316076274,219.8933845245127,0.3366394650077471
17,0.7279679192075846,0.5468103957471944,0.07540402460473303,189.08963378617838,0.3441229333752447
18,0.7271079610270548,0.5523479031305375,0.08646828621875584,216.6724748966332,0.3505016605952417
19,0.7273565422161244,0.5339633786178382,0.07579713438900047,218.130316007088,0.3345707291126676
20,0.7173891778842587,0.5465150620200827,0.07297910435962345,189.14737152982872,0.33931220207954577
21,0.7233522024159238,0.542232722976964,0.07464320007483155,296.4615327820437,0.33723991181404345
22,0.712916993901677,0.5513142350856468,0.061908007904926066,227.949128765505,0.3431770245054642
23,0.7148321048060441,0.546219728292971,0.08170144771466058,202.55205256940343,0.3376665947830252
24,0.7147026420010029,0.5581069108092144,0.058454610636051854,252.34398995865328,0.3453533286410204
25,0.7166058939895534,0.5442262256349675,0.08335274264487938,222.48501181334908,0.33910801588351625
26,0.713268374171003,0.5423065564087419,0.08709647859641728,195.03455404607206,0.33457398821006656
27,0.7121974550279551,0.5488038984051978,0.07878746955598434,219.08985528647372,0.3411005383237458
