round,train_loss,centralized_hit@10,centralized_loss,centralized_mr,centralized_mrr
0,,0.018089190785587714,1.6355732704926211,44875.66989072652,0.0184936416417576
1,5.163773744869232,0.0694772593030124,0.465549512315376,16168.78691671589,0.04875355741503846
2,3.676137202262878,0.12197282929710573,0.32539515970928706,12397.605212640283,0.0733782479003032
3,2.9976525981903075,0.17572356763142352,0.26583838635811763,10190.322430596574,0.08973360559498121
4,2.197966586303711,0.2891317188422918,0.24400280344946654,9240.717217956291,0.16241866061522306
5,1.6529411982536315,0.32161842882457176,0.2626427611954851,7516.637847017129,0.17039877830039366
6,1.292406148672104,0.3257531010041347,0.27923502440565123,6977.267350856468,0.16501883475637522
7,0.971742452287674,0.3515209686946249,0.30070702561061907,5965.664205552274,0.18853674182216412
8,0.8522745978116989,0.35137330183106913,0.2973299848226073,4779.540165386888,0.190377348456487
9,0.7684637289643288,0.36732132309509746,0.2985994922367454,4139.160144713526,0.22531454807472234
10,0.6725390343189239,0.37034849379799173,0.2943945342741165,4106.016538688718,0.18847134795963486
11,0.6298413810312748,0.3793561724748966,0.307114015241423,3599.860380980508,0.22880849187549535
12,0.6155252536773682,0.38356467808623745,0.29657910033146107,3142.446544595393,0.23872211392204157
13,0.5234347931146621,0.40497637330183106,0.281228548339387,2984.3964116952156,0.25321953716523854
14,0.49781612658500674,0.394492025989368,0.28550214663473944,2938.292528056704,0.24032034832176838
15,0.5115659567832946,0.41287655050206734,0.28260644884183306,2954.8968546958063,0.2531385523907251
16,0.45351774578094484,0.4142793857058476,0.2796823645934627,2930.802495569994,0.24885093334587746
17,0.4093017647385597,0.3945658594211459,0.2926169692219274,2663.0457028942706,0.2399898125983252
18,0.4275603572010994,0.3953780271707029,0.29821733813444445,2658.7478588304784,0.24138632351642725
19,0.40279474003314975,0.39655936207914944,0.31251864412544017,2513.0569994093325,0.2464630356209053
20,0.3987878338813782,0.3970761961015948,0.32450671030619227,2393.547253396338,0.24426277635406937
21,0.3991309230394661,0.41479621972829295,0.3355884498749372,2261.9087418783224,0.25725686505964607
22,0.37105086912810803,0.41139988186650917,0.3419451537780628,2149.451343768458,0.2543740211318964
23,0.37617902437001466,0.38858535144713524,0.3308732562184492,2159.346721795629,0.2559968123776923
24,0.36431497758924963,0.43502658003544004,0.2792375651523086,1818.914205552274,0.25479762508617354
25,0.3689226317346096,0.4149438865918488,0.3287012184104198,2052.0160218546957,0.24234108753245104
26,0.3753316833257675,0.42926757235676316,0.30941740979553456,2161.9455847607796,0.24950165625008283
27,0.336118356603384,0.4428529238038984,0.28688504946314575,2087.312832250443,0.2578298656382306
28,0.3389265276193619,0.4223272297696397,0.32278708343537454,2115.6678233904313,0.25792890428445503
29,0.3526102611243725,0.43022740696987594,0.3185053508570222,1898.1907855877141,0.2511634994101102
30,0.33543216658830644,0.4293414057885411,0.3114378587055502,1804.0197135262847,0.23463619761458313
