round,train_loss,centralized_hit@10,centralized_loss,centralized_mr,centralized_mrr
0,,0.005832841110454814,0.9924646616374977,49686.36813349085,0.005722241806742962
1,14.698635428909082,0.006571175428233904,0.8290975574223503,42276.39249852333,0.0071235474290306895
2,13.421983830047855,0.017203189604252805,0.7453352219794398,36982.19654459539,0.013076264788543403
3,12.530980930242956,0.04193738924985233,0.6932794833226898,32648.589043118725,0.021631584859524728
4,12.553350404720149,0.06179858239810986,0.6588121711035285,30446.284184878914,0.03161832136333428
5,12.208312158271067,0.06844359125812167,0.6323978452935027,29072.74365032487,0.0401256236353924
6,12.039170718261293,0.09930596574128765,0.6116998819511896,28117.862669816892,0.04941893713869584
7,11.721934306058547,0.09502362669816893,0.5970159701362374,27589.289648552865,0.05286569578517687
8,11.841511377758463,0.10691080921441229,0.5861890268278419,26940.12957767277,0.08313506799846129
9,11.722061303190744,0.11178381571175429,0.5795790520119951,26502.16029238039,0.08891803056780842
10,12.063433907230515,0.11429415239220318,0.5751453410225803,26111.39936503249,0.0923167449658948
11,11.770194628209687,0.11761665682220909,0.5734819711755152,25740.672696396927,0.09818969911338857
12,11.99649001009937,0.12883933845245127,0.5716388649655285,25313.05234790313,0.10118356178335318
13,11.991533458394061,0.12566450088600117,0.5702856685926094,25129.278278204372,0.07922821178385459
14,12.551954328926664,0.12721500295333726,0.5688936288543386,24836.853957471943,0.08129566326306167
15,11.665514586723567,0.12950383933845244,0.5682948043579233,24588.488998818666,0.08329284464904686
16,12.002894527124242,0.13083284111045482,0.5684334982876187,24319.335056113407,0.08469297574208633
17,12.432714623173664,0.131497341996456,0.5671855613447848,24147.47799763733,0.08580265519731582
18,11.868624325020622,0.1323833431777909,0.567087948394965,24027.428455404606,0.08764372847064796
19,12.326208425608158,0.1331955109273479,0.566223950265973,23940.108239810987,0.08884361446060392
20,12.076591444396676,0.13496751329001772,0.5649656216303077,23888.51912285883,0.09023032398469456
21,11.830959894460321,0.13577968103957472,0.5646245488682629,23783.288467217957,0.09112097281168365
22,11.863989623814684,0.1445658594211459,0.5634195015005712,23600.57442409923,0.09243496615833893
23,11.843581973780493,0.14515652687536917,0.5612439140246775,23505.502436503248,0.09331274264837357
24,12.268846135955343,0.15313053750738334,0.559069069382603,23378.446913762553,0.09370973214978143
25,11.885660482973092,0.15401653868871826,0.55835533506283,23301.124704666272,0.09397328920715411
26,11.95827818744986,0.15497637330183106,0.5553907869969585,23248.084834613113,0.0946358598388546
27,11.518330446607095,0.1551978735971648,0.553644800012011,23287.397076196103,0.09675360344188708
28,12.082268413167794,0.1560838747784997,0.552477222712371,23225.490401653868,0.09819221924273487
29,12.275795600789305,0.1619167158889545,0.5517785265164654,23195.778278204372,0.09947105797814253
30,11.600644994983377,0.1626550502067336,0.5503352483161978,23099.896633195513,0.10110784674538072
31,11.87704824027974,0.16309805079740106,0.547562673933689,23024.981541642057,0.10142570723309324
32,12.308031787534746,0.16280271707028943,0.5456960676405698,22964.197061429415,0.101815764242475
33,12.076543913084304,0.16553455404607206,0.5448062726956123,22978.75538984052,0.10378142690770667
34,12.321119000471711,0.1642793857058476,0.5432909530167425,22880.73213230951,0.10286247834751208
35,11.806997895033044,0.16575605434140578,0.5410290047582766,22891.139914353218,0.10432149912954193
36,11.721018962887548,0.16856172474896633,0.5414047530171279,22900.407560543415,0.10517289390080364
37,12.728747218932126,0.16937389249852333,0.5391334681592135,22924.41235971648,0.10654440776773487
38,11.921472120266982,0.1692262256349675,0.538016070078241,22852.358756645008,0.1065740887270023
39,11.514167967311813,0.17025989367985825,0.5363196241970237,22942.84635262847,0.1073650246786834
40,12.358006221095977,0.17018606024808033,0.5336568647914035,22933.606098641463,0.10903133877876924
41,11.800799993471507,0.1715888954518606,0.5337002947168626,22832.11842882457,0.1092073916921128
42,12.198482253573943,0.17099822799763734,0.5332737182293628,22837.266464855285,0.10933227141877892
43,12.193850012374405,0.17025989367985825,0.5295883008000725,22865.80818074424,0.10943612316684415
44,11.93061513282497,0.1715888954518606,0.5266582702533896,22830.196987595984,0.11384906417662692
45,11.797211264956742,0.1716627288836385,0.5265998463412008,22995.805005906674,0.1146146642968026
46,11.74055709703281,0.17129356172474897,0.5232082996470494,23021.119757826345,0.11427686237263425
47,12.315799735576043,0.17099822799763734,0.5226114652113665,23012.416199054933,0.11438083302575953
48,11.639210409856913,0.17358239810986414,0.52228042102633,23113.56312758417,0.11490615318734466
49,12.074689005463995,0.17343473124630832,0.5208450632190536,23151.583357944477,0.11474871147566505
50,11.578027848337973,0.17350856467808623,0.5187933945375871,23138.077155936207,0.11642975981498987
51,12.222678167279524,0.17291789722386297,0.5179428871995203,23168.160809214412,0.1151517717033386
52,12.172196154855044,0.17313939751919669,0.5168920676154074,23135.684066745423,0.11524963643164529
53,11.501142058885488,0.1738038984051979,0.5157345209670895,23146.82265209687,0.11626498743958599
54,11.484207973710785,0.17313939751919669,0.5149883010657218,23154.67690490254,0.11597983059349816
55,11.746183121994754,0.17446839929119906,0.5127967735968303,23222.691154754873,0.11806453310024276
56,11.357743650482783,0.1748375664500886,0.5116736273821191,23237.689161252216,0.11858904082056348
57,12.109494306482302,0.17454223272297698,0.5098757832378484,23303.089781453044,0.11803515196255289
58,11.974819653505708,0.17350856467808623,0.5084314663074205,23229.73338747785,0.11673166674436723
59,12.284857550772404,0.17358239810986414,0.5077884516765554,23227.646559362078,0.11650704084011433
60,11.660427642676087,0.17343473124630832,0.5068784030482943,23271.803233904313,0.1202402885688615
61,11.762864617691333,0.17446839929119906,0.505484655517315,23250.576196101596,0.12052930329404209
62,11.370641485353056,0.17528056704075606,0.5043408449599743,23273.878101004135,0.12054231712461907
63,11.682767037022263,0.17505906674542232,0.5030877898612351,23265.87005316007,0.1204685897067906
64,12.255405627337973,0.17542823390431186,0.5020196838962073,23272.527982870644,0.12281897017532922
65,11.681354910843313,0.17594506792675724,0.5023355614860201,23299.65158003544,0.12319894304621912
66,11.673022225033721,0.17587123449497932,0.5027696246047564,23300.90527170703,0.12267652386432053
67,11.917399069566764,0.17520673360897815,0.5005179232374788,23357.134303012404,0.12264607020853784
68,11.300147234813664,0.1755759007678677,0.5007372718295541,23325.335351447135,0.12279548774235753
69,11.299318634323345,0.1748375664500886,0.49930673345729887,23311.965445953927,0.12286746453057187
70,11.433665073509545,0.1755759007678677,0.49891930178186833,23324.791642055523,0.12311118049433144
71,12.17997635163804,0.17572356763142352,0.49763107942672785,23325.728588304784,0.12333408751720684
72,11.755674809602366,0.1748375664500886,0.49604645663985664,23304.01454518606,0.12297178776219987
73,11.3184045975818,0.17616656822209095,0.4968345038999216,23261.215593620793,0.12287004034170607
74,11.212380478342283,0.17594506792675724,0.49571915779477704,23279.778499704666,0.12346160140196517
75,11.823476069313697,0.1755759007678677,0.49411516774185577,23210.12404016539,0.1229166784745996
76,11.286841403894611,0.17535440047253395,0.49291106700713694,23182.765652687536,0.12181057947950205
77,11.36401114707033,0.1756497341996456,0.4924741738477384,23201.472829297105,0.12250080029642034
78,11.904779806930005,0.17528056704075606,0.4909544477459721,23176.72718546958,0.12191311810419375
79,11.180689691147668,0.1764619019492026,0.49070505235199013,23213.812020082692,0.12188978807677817
80,11.534029035921726,0.17572356763142352,0.4898035064667417,23189.51247784997,0.1215996885980107
81,11.619624989829578,0.17572356763142352,0.48986030963984867,23207.030124040164,0.12167191581088116
82,11.277970696644223,0.1764619019492026,0.4905986120309395,23205.469432959246,0.12192550806240854
83,11.465306766465984,0.1764619019492026,0.4910627847119867,23307.36828115771,0.12243590149321457
84,11.332571962957186,0.17572356763142352,0.4873408391781733,23289.252731836976,0.12120201257127852
85,11.705628590457245,0.17601890135853515,0.48575090031877344,23225.871234494978,0.12100366279839156
86,11.127177897789771,0.17786473715298287,0.486264356965273,23299.5441523922,0.12306049492111999
87,11.156937511287865,0.1763880685174247,0.48636616874612837,23324.755611340814,0.12170054863200172
88,11.738293446395684,0.1772002362669817,0.48469635974143865,23258.247711163614,0.12180124978225763
89,11.191101534243673,0.17668340224453633,0.4843663335351231,23192.980729474308,0.12170243471494008
90,11.340229153965158,0.17668340224453633,0.4828041085961969,23141.58668044891,0.12145119608327287
91,11.323049031515804,0.17690490253987004,0.48180807885520566,23154.837344949792,0.12162944861272462
92,11.165664463521107,0.1772002362669817,0.48127173217256375,23182.484716479623,0.12147917548894145
93,10.933337902253314,0.17631423508564678,0.48060989959669353,23164.55766391022,0.12091274543876268
94,11.181855547129656,0.1774217365623154,0.4813364242464104,23264.282560543415,0.12133847415078616
95,11.341251816578904,0.17690490253987004,0.4813158711979995,23259.61134081512,0.12121162133996678
96,11.386399718802945,0.17712640283520378,0.4828159405344419,23398.647962197283,0.12244185230344207
97,11.345298948366244,0.17705256940342587,0.4791317647081172,23371.313275251032,0.12036497973480063
98,11.098884074495523,0.1780124040165387,0.4779311626989303,23565.76380685174,0.12073587416640438
99,11.106843719165576,0.1781600708800945,0.4781557617078776,23216.76919669226,0.11689678097050049
100,10.945319572320575,0.17786473715298287,0.476887812994768,23181.95067926757,0.11374693109165786
101,11.443476032494614,0.17771707028942704,0.4738388870591297,23204.7374483166,0.11305093960352232
102,11.08996764719979,0.17764323685764916,0.4766446193290901,23279.91686355582,0.11342381775508163
103,10.966645610670104,0.17779090372120496,0.4755999029727316,23308.27525103367,0.1137063613122704
104,11.055659016734932,0.17830773774365033,0.4762934705509082,23397.396264028353,0.11390836741130572
105,10.981726416615176,0.1780124040165387,0.4734074547759573,23299.679562906083,0.11300486928744423
106,11.230825399865758,0.17756940342587124,0.4725369550129655,23276.41738038984,0.11242061967488652
107,11.345858537373898,0.1781600708800945,0.47427669027271163,23362.578780271706,0.11319944337919068
108,11.400133634647215,0.17845540460720613,0.4738064497102062,23362.025620200828,0.11299910243604472
109,10.80947502247757,0.17867690490253987,0.47283569437428546,23374.965962787952,0.11280966521947378
110,10.608357824308147,0.1787507383343178,0.47009927279884267,23399.840888954517,0.11260686710381723
111,11.258806025034175,0.17919373892498525,0.4699788349900616,23324.054193738924,0.1127056157479473
112,11.041642630422313,0.17786473715298287,0.4700550430690154,23374.20008860012,0.11207783197530662
113,11.299469225835855,0.17830773774365033,0.46888560009710684,23351.902244536326,0.11218027415420598
114,10.856796827724684,0.17852923803898404,0.46637072320537043,23329.611562315415,0.11219312660012436
115,10.94058500805586,0.1780862374483166,0.46698302406079045,23350.09310395747,0.11188931034407086
116,10.692189493520985,0.17771707028942704,0.46533721617818474,23412.98663614885,0.10738012119233897
117,11.228347819881554,0.1774217365623154,0.4641301373328905,23398.55699940933,0.10718165705023913
118,10.944777084866566,0.17793857058476079,0.4643922509965676,23423.353145304194,0.10729390859803933
119,11.128937705658636,0.17867690490253987,0.4641596356261909,23435.660809214412,0.10695643947518874
120,10.9620209362895,0.17786473715298287,0.462593746270738,23372.340076786768,0.10697259333293158
121,11.349017740525015,0.1780124040165387,0.4619209537453135,23337.765726520967,0.10711640090435615
122,11.086415514872105,0.17712640283520378,0.46240906635052503,23446.125295333728,0.10590940276058312
123,10.507239221975,0.1772002362669817,0.4614016397150168,23591.159554046073,0.10591518923358809
124,10.944056165271189,0.1780124040165387,0.46083437856379666,23570.33601594802,0.10603882098893673
125,10.874773324379355,0.1773479031305375,0.4621306423974667,23738.173803898404,0.10627800527030164
126,10.665144258980916,0.17764323685764916,0.4598282664561946,23592.045481393976,0.10622463495517896
127,10.900622840180176,0.17675723567631424,0.4594982530662864,23607.66368871825,0.10552378387915798
128,10.932534430947689,0.1764619019492026,0.45934002139317753,23515.791346721795,0.10382065660700358
129,10.73587920273167,0.1772740696987596,0.45757174041972226,23596.59221795629,0.10534462026019384
130,10.863078049094618,0.17668340224453633,0.4575761140176264,23634.93199940933,0.10484175626807421
131,10.939062728950343,0.17764323685764916,0.45985248908528814,23732.818295924393,0.10427924352250928
132,10.825719740619961,0.17668340224453633,0.4570299434667251,23633.221131128175,0.10394882779759952
133,11.045243098293938,0.17712640283520378,0.45635829662864397,23600.254725339633,0.10378634480672455
134,10.957199770605511,0.17675723567631424,0.45522090198578885,23536.128101004135,0.1036468901440626
135,10.546639882716448,0.1773479031305375,0.4558727723345476,23575.60506497342,0.10270142531085
136,10.758949593514926,0.17697873597164795,0.4545214195580298,23575.51860602481,0.1033349838233491
137,10.433497983196402,0.17764323685764916,0.45517267758406416,23773.027687536916,0.10393243887202629
138,10.7156440430701,0.17705256940342587,0.45457125720820574,23598.361931482574,0.10326421579272929
139,10.755718064345471,0.17697873597164795,0.4524266003712371,23620.094949793267,0.10261052106678856
140,11.222212318094378,0.17697873597164795,0.4505376030686305,23563.023848198463,0.10285453297699827
141,10.529125547478476,0.17675723567631424,0.4524355082976097,23601.419595392796,0.10252944716269621
142,11.37459548451051,0.17690490253987004,0.4496425962725802,23576.462787950382,0.10247402824902184
143,11.197460890149477,0.17690490253987004,0.44926369841782493,23597.334760779682,0.10242388190317475
144,10.604424452748821,0.17712640283520378,0.4500857766912893,23602.637256349673,0.10232624907308131
145,10.60272525616475,0.1763880685174247,0.44775302945554685,23660.428898405196,0.1020062507893411
146,10.80299298438257,0.17712640283520378,0.44557956461544374,23569.478219137625,0.10180911736237423
147,10.388106076780403,0.17845540460720613,0.4461753342227728,23634.0585499114,0.1020199688940964
148,11.013895522490657,0.17749556999409333,0.44630071681546807,23552.47341996456,0.10153681949240753
149,10.652513426683743,0.17756940342587124,0.44497599379710734,23489.5443738925,0.10220433584161938
150,10.526989486414106,0.1772002362669817,0.44692621577700237,23677.599084465444,0.10138767799047833
151,10.877258035283859,0.1772002362669817,0.4422776729828033,23520.9128765505,0.10111575583414562
152,10.304724269359765,0.17779090372120496,0.44390060580202123,23564.375147666862,0.10120261838313985
153,10.86156872249571,0.17786473715298287,0.44249320932327385,23535.478957471943,0.10066347407404198
154,10.390055151992144,0.17793857058476079,0.4441584572050376,23586.892129356173,0.10139062026940145
155,10.72209090279169,0.17749556999409333,0.4408289237485502,23446.133490844655,0.10110736102704429
156,10.744381511436718,0.1773479031305375,0.4388814994344202,23582.932147076197,0.10042252572626145
157,10.099496896872184,0.17609273479031307,0.438800742404481,23647.803160070882,0.10070924982441491
158,10.499188629696011,0.1780124040165387,0.439955280550602,23529.59546662729,0.10066609035177299
159,10.0294213768206,0.17838157117542824,0.4403906753312487,23619.87950383934,0.10093288649744508
160,10.435685981157173,0.17823390431187242,0.4411077400715683,23709.611414648552,0.10136258703518923
161,10.638137687177945,0.1766095688127584,0.4406363719665584,23604.839559952747,0.10036543893294074
162,10.661518336068784,0.17823390431187242,0.44001838257271125,23595.51823685765,0.10091092648477004
