round,train_loss,centralized_hit@10,centralized_loss,centralized_mr,centralized_mrr
0,,0.002141169521559362,0.861006160710846,46733.371012994685,0.0033881634990173197
1,9.012295334625245,0.31763142350856466,0.30992060030537477,16240.592660956881,0.22404316277361122
2,5.22195731754303,0.4003248670998228,0.19772245830559584,11470.599305965741,0.2725506673228017
3,3.829227429294586,0.4230655640874188,0.12937878232899824,8782.58468694625,0.2902309162819073
4,2.991073076796532,0.4916568222090963,0.1067817300684747,8372.931261075015,0.3233735287865239
5,2.301415452194214,0.48951565268753694,0.08107648159324564,6470.651801535735,0.28071031105554867
6,1.946707521533966,0.5115180153573539,0.07518398221743668,5504.590815121087,0.31539494795667933
7,1.7511860738277436,0.5135853514471352,0.06562826177273774,5107.61377731837,0.3345363028747678
8,1.5536337105751037,0.5175723567631424,0.05298917691709644,4471.124556999409,0.342448734056644
9,1.4118314225077628,0.539796219728293,0.05093574130703581,4362.128174837567,0.3406253897266494
10,1.391979812860489,0.5262108682811577,0.04284374456170671,3419.812463083284,0.3285341897423179
11,1.2914968891620635,0.5443000590667454,0.045906440351844595,3811.9612374483168,0.35136692790000607
12,1.2530322648763657,0.5108535144713526,0.04159783364721111,3676.691154754873,0.32740879305724135
13,1.2535281097888946,0.528425871234495,0.0396980685594826,3379.6166568222093,0.33904753129179566
14,1.1383742740631104,0.5330773774365033,0.03491089656391367,2532.834465445954,0.35160202595137446
15,1.1028627246141434,0.5280567040756055,0.037490841566867314,3593.967070289427,0.35072673781555624
16,1.0130692907333374,0.5273183697578263,0.03476613333256186,2990.528204370939,0.35608874850502803
17,1.0174608820796014,0.5468103957471944,0.031064772304627158,2921.1707028942706,0.3604557729630997
18,0.9721382791519165,0.5155050206733609,0.02908349610627539,2598.611119314826,0.34607742773324035
19,0.978069873380661,0.530862374483166,0.03007688297812756,2678.360085646781,0.3454612379254718
20,0.9376467477321625,0.5272445363260484,0.029124338404025823,2663.135927347903,0.3341480833699024
21,0.946851725769043,0.5148405197873597,0.027337820207756693,2492.596721795629,0.3397753861187461
22,0.9173898040771484,0.555153573538098,0.02423124779872189,2484.7810100413467,0.35989092038598247
23,0.8780065390348435,0.5409775546367395,0.023802219696986083,2382.39367985824,0.3610534130911725
24,0.9040665696024894,0.5139545186060248,0.024590761875470823,2437.5580330773773,0.3289478672438475
25,0.8459108614683152,0.5264323685764914,0.023306877673805543,2344.6806704075607,0.35218207032141796
26,0.8373278792619705,0.5193443591258121,0.023922969660410884,2385.607058476078,0.33361893909595797
27,0.8260678133487701,0.5239958653278204,0.023517984824009207,2178.8578706438275,0.35253314659014956
28,0.8032723534405232,0.5398700531600709,0.021218069931912976,2077.880020673361,0.363858253369587
29,0.8314845017910004,0.525989367985824,0.02136180814522914,1535.2406231541643,0.3632295098434387
30,0.7899015436768532,0.5264323685764914,0.02331581357254954,2048.657929710573,0.36188859765936104
