round,train_loss,centralized_hit@10,centralized_loss,centralized_mr,centralized_mrr
0,,0.010336680448907265,0.6934578636282762,55687.67550206734,0.003962033562377893
1,1.7312936982393266,0.2983608978145304,0.24833184006842549,4796.822947430596,0.17799095246331914
2,0.7288363984584808,0.35742764323685766,0.22711482629601612,2483.934509746013,0.18557526150339235
3,0.5272715224027633,0.3793561724748966,0.246245196361644,1833.883343177791,0.21220830038721378
4,0.4321903108716011,0.3908741878322504,0.23910188810083693,1403.4074128765506,0.22890727629217245
5,0.40279333341121676,0.3945658594211459,0.24538718449570165,1277.2030419373893,0.23111059509674436
6,0.37189092113003136,0.4154607206142942,0.23351483374095666,1203.4051240401654,0.23293235592644715
7,0.34697957389354706,0.44078558771411697,0.26911759840228744,1124.8240549320733,0.2464588725689164
8,0.33281379375830294,0.44218842291789723,0.20666204066878496,994.9511961015947,0.2416561086366409
9,0.3197018022894859,0.4419669226225635,0.23414414841872694,1082.4063792085055,0.23795131169840278
10,0.32373434515595434,0.43281157708210277,0.22295436420980808,1108.0281305375074,0.24198690753713914
11,0.31699882406294344,0.4607944477259303,0.2313366807870403,1050.0662285883047,0.2464516290745245
12,0.31312379227876663,0.46448611931482575,0.2760282126939105,970.3606763142351,0.2521985308638094
13,0.3069274600684643,0.469137625516834,0.26238616935594966,1062.918266391022,0.2658786012278238
14,0.30565781087875366,0.4630832841110455,0.2627938559030399,945.0354400472534,0.2486074789875006
15,0.29226851667165754,0.4500886001181335,0.26050388606006664,1024.0476225634968,0.2711347957704151
16,0.2891956004530191,0.46101594802126405,0.22175956757947307,1033.3777318369757,0.26804269817893994
17,0.28363031474351885,0.4600561134081512,0.2079894862659297,891.6131128174837,0.2723030549821568
18,0.28331210296154025,0.3955256940342587,0.2796855385381962,1008.1488481984643,0.21872563554520028
19,0.29267997877597807,0.44787359716479624,0.23211207300018888,1041.800206733609,0.25289077159016765
20,0.29438893657773735,0.4599822799763733,0.2507197370875538,894.0395008860012,0.24919115646954476
21,0.29612712560892107,0.4336975782634377,0.26173686705792404,926.4322947430596,0.2534001089945945
22,0.2836424536168575,0.4507531010041347,0.26687297964317824,950.2306556408741,0.2399248589381438
23,0.2759636759892106,0.47120496160661546,0.2947851344444017,950.6704813939751,0.27353856721705494
24,0.28216569690704346,0.45976077968103957,0.2971723105276394,1069.2429858239811,0.2601750397152264
25,0.279267708209157,0.46448611931482575,0.2888879660315292,983.3628174837567,0.27072646380491006
26,0.2742106898292899,0.4598346131128175,0.22163448103453684,942.5224453632604,0.2698995208597272
27,0.26942473748922346,0.4738629651506202,0.2360389263570477,951.7979917306557,0.2663139203171038
28,0.29209127194285395,0.4805818074424099,0.2504379272200017,944.5170555227407,0.2687433302011136
29,0.27933502231687307,0.462640283520378,0.2011392040102064,912.2186946249261,0.26447558163898527
30,0.28252194381803275,0.46374778499704666,0.2616465989263771,869.8203632604843,0.26687139631416923
