round,train_loss,centralized_hit@10,centralized_loss,centralized_mr,centralized_mrr
0,,0.001845835794447726,0.8701333891851252,52206.21441228588,0.0026502136175814974
1,3.844136042462292,0.4297844063792085,0.12421528239532866,5035.1002658003545,0.26897456829819383
2,1.7039474246868507,0.5341848789131719,0.023887825358830994,1165.7254873006498,0.3195290590084839
3,1.3422616953104083,0.5400177200236267,0.012006817559795381,665.4434435912581,0.33956705216321725
4,1.1352638862673892,0.5521264028352038,0.0086911617210566,500.4923213230951,0.34684837385918815
5,1.04947669314347,0.5500590667454224,0.007060575435405154,439.6501033668045,0.3524349308358945
6,0.9981306993923095,0.5629060838747785,0.006095335563599561,441.9399734199646,0.3579567863749365
7,0.9519243383740194,0.5620939161252215,0.00516266676448526,424.05618724158296,0.37774452457559515
8,0.9224602695706862,0.556777909037212,0.005017362043363093,373.50664500886,0.35849376561453733
9,0.8962876022415102,0.5717660956881275,0.004819137484400995,357.4329592439457,0.37004536515945435
10,0.8639863915873958,0.5774512699350266,0.0043524787136630435,355.7075457767277,0.36974964345373545
11,0.8458597555904501,0.5655640874187833,0.004247158760985881,342.2325753101004,0.3629212758506047
12,0.8346874297586775,0.5677052569403426,0.00404177405451304,333.09768163024216,0.36595217679603226
13,0.8204083604925355,0.5818074424099232,0.00382933913886002,342.28388954518607,0.37282759821975375
14,0.8037498946125522,0.5838009450679268,0.0038037589115807184,314.6341553455405,0.3737771356291586
15,0.8057257284316305,0.5680744240992321,0.003935946621775751,312.16058771411696,0.36310333597488625
16,0.7894632794867401,0.5717660956881275,0.003603864049386612,336.7824128765505,0.38066506145198636
17,0.7797251639991098,0.5688865918487891,0.00399630548733021,316.67904607206145,0.3780463514177114
18,0.7766242701725702,0.5834317779090372,0.003917538161529294,302.64316302421736,0.3758412220852544
19,0.7726632869983887,0.5716922622563497,0.004401504053151985,293.84147962197284,0.37748270701966663
20,0.7597083446041142,0.5701417601890136,0.0038362631519632704,274.50856467808626,0.375872070434791
21,0.7545947156365835,0.5866804489072652,0.003985295763253061,259.67624040165384,0.37898949525001646
22,0.7519747509091986,0.5778204370939162,0.0035957639100968114,263.48744831659775,0.3685991078184728
23,0.7402461684317552,0.5821027761370349,0.004493485299606784,293.4715002953337,0.3672943154015021
24,0.7425963502939161,0.5773774365032487,0.003549506273786852,277.1337123449498,0.3785460739958888
25,0.741133283820808,0.567336089781453,0.004315028915758808,295.7408446544595,0.36714249177092806
26,0.7305449479446477,0.5815859421145895,0.004294017057546351,392.3953041937389,0.38167417369588497
27,0.7320978923136108,0.5694034258712345,0.004721352319646268,337.4341405788541,0.3763813101044185
28,0.7246600516287123,0.594949793266391,0.004845333355902274,286.22275546367393,0.38219535599451354
29,0.721000908189261,0.5671884229178972,0.004307452506588599,269.1484051978736,0.37604537544626465
30,0.715903267800438,0.5719875959834613,0.0048088086897198614,250.67254873006496,0.3775760490288923
31,0.7142825554615201,0.5821027761370349,0.004677873651000803,244.01993502658004,0.36505043588636416
32,0.7211902009203404,0.5696249261665682,0.005183009511802774,233.4013585351447,0.3770067222281046
33,0.7083664194286609,0.568222090962788,0.004044635018275574,240.3576491435322,0.3830064421790446
34,0.7063676019869896,0.5853514471352629,0.004746250022685161,236.21839929119906,0.3832866722123201
35,0.709968427315607,0.5899291199054932,0.004996580065244131,216.31453041937388,0.3827956532266023
36,0.7043539664362246,0.5884524512699351,0.00589053440146522,224.01653868871824,0.3883051022149581
37,0.7006925968951336,0.5770082693443591,0.0059146161348860886,232.7186207914944,0.3743965635260594
38,0.701393067950401,0.5867542823390431,0.006414594281101601,221.77960720614294,0.38181752937918395
39,0.6971189153655646,0.5654164205552275,0.00644857924175527,233.0347755463674,0.35758294510129524
40,0.69871335808099,0.5674099232132309,0.006721046479177586,226.1807442409923,0.37258116174817435
41,0.7003490378871554,0.5713230950974602,0.006661567800112658,228.4765948021264,0.3586543008775738
42,0.6964369083970215,0.5711754282339043,0.0072059709819862795,215.77783520378028,0.37578260324663726
43,0.6903024316654786,0.5794447725930302,0.006361515434270005,218.8870348493798,0.373701446420094
44,0.6816978556558699,0.5780419373892498,0.006054598337077783,230.06091258121677,0.37385683282210436
45,0.6892795873023674,0.5869757826343769,0.006846671915409131,207.2372268163024,0.3803102990819
46,0.6853061090217202,0.5691080921441228,0.007565378724431291,206.8134229178972,0.3742274859502163
47,0.6854041955801824,0.5792971057294743,0.007651000949424882,218.11148848198465,0.37000216184483303
48,0.6862269612033305,0.5733165977554636,0.008671711683405744,221.41302421736563,0.3731968414670915
49,0.6755403550676125,0.5791494388659185,0.008327999321879033,229.5551535735381,0.3747193801182201
50,0.6769214102193551,0.5786326048434731,0.008076127374934839,212.57235676314235,0.3702267846253097
51,0.6774270256025782,0.5678529238038984,0.00855527356307683,213.64382752510338,0.3591538320898337
52,0.6797236725200518,0.5735380980507974,0.010359599085369304,200.45429710572947,0.3729947264862995
53,0.6770196758355826,0.5857944477259303,0.008155886501443329,200.13430301240402,0.3770737186878603
54,0.6736511571744671,0.5761961015948022,0.009035494955838802,202.55234790313054,0.37897653469948483
55,0.6704283031951465,0.5846131128174837,0.009336097506988003,207.63747784997048,0.36368210228523695
56,0.6788373814197335,0.5744240992321323,0.009539412210687808,204.5480655640874,0.37777870207592
57,0.6727169334421166,0.583653278204371,0.011078757641132614,223.73575014766686,0.3687396413527819
58,0.6675139735851058,0.5777466036621383,0.009313143341088877,215.76218251624334,0.36656157752870133
59,0.665720521270024,0.5891907855877141,0.009577963438905674,210.10779681039574,0.3692865210995852
60,0.660040076247549,0.5886001181334909,0.0126898671753418,199.92941523922033,0.3733334884110561
61,0.6671976195167202,0.5845392793857058,0.009466809467288137,200.3322504430006,0.3730387919683717
62,0.6690180754061067,0.5809952746603663,0.011141868295944423,207.81430891907857,0.3727966422425144
63,0.6683620681362276,0.5743502658003544,0.011016541607543506,208.68561724748966,0.3660000984427561
64,0.6655271627894368,0.5863851151801536,0.01093733710784402,201.38445067926756,0.3784095934213811
65,0.6628463016399238,0.5765652687536916,0.010161639581227021,240.66501772002363,0.381201745818725
66,0.6649130960808919,0.590888954518606,0.011652036527130856,201.35646780862373,0.3613946240453826
67,0.6682504309175246,0.5830626107501476,0.01062062147561312,201.17468989958653,0.36277570240344226
68,0.6587685406105215,0.578780271707029,0.011356435087505067,217.23582398109863,0.3738778510206677
69,0.6595005021655521,0.5772297696396929,0.011644157658571123,222.27126402835205,0.37478219450459543
70,0.6639017001954706,0.582767277023036,0.011701792018588425,202.18879208505612,0.37390138133560497
71,0.6633835736023541,0.5874926166568222,0.010976669308811415,200.925871234495,0.38206810021792437
72,0.6626868141952637,0.5823242764323686,0.013195207926351283,222.12832250443,0.3720569731893407
