round,train_loss,centralized_hit@10,centralized_loss,centralized_mr,centralized_mrr
0,,0.0,0.6769325750494773,49786.54636739516,0.0012669055236648123
1,0.694611164195108,0.3281896042528057,0.09477108008784833,700.410218546958,0.19066390088563204
2,0.48034682152900293,0.3409627879503839,0.0948342514110711,502.66516538688717,0.20157728858829294
3,0.4599172549745222,0.3405197873597165,0.09087515097860739,433.90025103366804,0.20170878528910022
4,0.4536169287538966,0.34856763142350855,0.0806966420868295,394.6586680448907,0.19450691570624246
5,0.4497992065746931,0.3578706438275251,0.09329391583054565,403.23715298287067,0.20617658938931654
6,0.4430212296921776,0.34753396337861786,0.0897905046533732,441.16103071470764,0.20588456560037022
7,0.442138740545104,0.3578706438275251,0.09008945218001652,404.7693443591258,0.1975912655284178
8,0.44265909642411544,0.3588304784406379,0.09011348604277235,406.1204223272298,0.18636854546040427
9,0.44183254108739284,0.33749261665682223,0.08610311730783778,389.48722681630244,0.2012233055112732
10,0.442049056117917,0.34849379799173064,0.08766212433288328,396.8031600708801,0.2046367635364253
11,0.4412499316488843,0.36215298287064385,0.08385177872380353,375.28706438275253,0.21267651904154172
12,0.4446940471786763,0.35742764323685766,0.08283591697466315,357.1650915534554,0.20191869750765398
13,0.43946181244026894,0.33380094506792674,0.09540603208329003,392.0448168930892,0.19402980790527596
14,0.43566289906935124,0.36156231541642053,0.0834564112844153,359.005980507974,0.2116993834725806
15,0.44324334735911963,0.35063496751329004,0.08696823919416227,345.38341701122266,0.2068810399676068
16,0.4344093763259284,0.35897814530419375,0.07950772177193302,355.91560838747785,0.20239121326616855
17,0.43661558879435625,0.34509746012994685,0.0842635395079917,376.4256497341996,0.20426702503392674
18,0.437166294608049,0.3570584760779681,0.08185416384582804,335.03684288245717,0.21376960215221563
19,0.43464645343386693,0.3409627879503839,0.07951324234602983,335.3702746603662,0.20767874817669776
20,0.4351438540288251,0.33756645008860015,0.08149093599907045,330.4709096278795,0.20713527596466905
21,0.433586438786778,0.33786178381571175,0.08865164225244714,371.30160956881275,0.18680249029381718
22,0.43480605647410464,0.33749261665682223,0.08906128974534108,354.0728735971648,0.1991859436707383
23,0.4366901267077208,0.370126993502658,0.0839209336118718,341.4399734199646,0.220679524387768
24,0.42889988231959575,0.3505611340815121,0.08612306317483967,347.4541494388659,0.20765456535078383
25,0.4308506276261076,0.3511518015357354,0.08284125613785913,346.07132309509745,0.19915571303760823
26,0.4321881680208079,0.33712344949793266,0.08120783807615328,337.1757974010632,0.21017784658318453
27,0.43604517766683776,0.3471647962197283,0.08279460788180672,346.9856024808033,0.20792709606682197
28,0.4348537525639027,0.3546219728292971,0.08148629570916759,335.2135262847017,0.20584567799677245
29,0.4273474130058997,0.36813349084465447,0.08264024681076985,328.0988629651506,0.20920843152012708
30,0.4373372583471146,0.3654016538688718,0.07506195771510131,329.1602923803898,0.21774880358366014
31,0.43617367897693876,0.36237448316597753,0.0749082447893249,354.4250590667454,0.21413214090187663
32,0.4342558605065844,0.3551388068517425,0.08939089592120629,357.2148552864737,0.20372131313457337
33,0.43401419091831483,0.3519639692852924,0.085744749541342,340.20090076786767,0.20376645207059008
34,0.4322820253578352,0.34908446544595395,0.08275166316632523,334.8158594211459,0.20602810917052342
35,0.4340938286268894,0.3546219728292971,0.07755641676195985,325.7964412285883,0.2057090599440566
36,0.4317943980220465,0.3658446544595393,0.08090017685425607,337.37618133490844,0.2126879454860633
37,0.4372440314562001,0.3560248080330774,0.08367694414953572,350.8569108092144,0.2110797732824713
38,0.4268316447495809,0.34856763142350855,0.07681882843442665,339.51631718842293,0.20857556667133983
39,0.4317175119276954,0.36082398109864144,0.08546475699364053,350.1210868281158,0.20821209095148405
